monomer,ontology,isolate,response,percent_uptake
tryptophan,Amino acids,Dongia sp. URHE0060,positive,0.999999999999114
tryptophan,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999999934752567
tryptophan,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9999587965710671
tryptophan,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999990526371434
tryptophan,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.999997956172173
tryptophan,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.999999985682864
tryptophan,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999999788085
tryptophan,Amino acids,Marmoricola sp. URHB0036,undefined,0.9999866385147103
tryptophan,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999848828437
tryptophan,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999918694561
tryptophan,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999999014424205
tryptophan,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999999855391
tryptophan,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.999998412779461
tryptophan,Amino acids,Mycobacterium sp. URHB0044,positive,0.9985092255198046
tryptophan,Amino acids,Mycobacterium sp. URHD0025,positive,0.9987221043994201
tryptophan,Amino acids,Nocardioides sp. URHA0020,undefined,0.9999843594592583
tryptophan,Amino acids,Nocardioides sp. URHA0032,undefined,0.999999973138931
tryptophan,Amino acids,Paenibacillus sp. URHA0014,negative,1.0000000003228402
tryptophan,Amino acids,Pseudomonas sp. URHB0015,positive,0.9999329903088847
tryptophan,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999999995254
tryptophan,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999999729
tryptophan,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999999754737467
tryptophan,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999997234447208
tryptophan,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999951977434479
tryptophan,Amino acids,Sphingomonas sp. URHD0057,positive,0.9999999439110568
tryptophan,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999999876061433
tryptophan,Amino acids,Streptomyces sp. URHA0041,positive,0.9999909071870516
tryptophan,Amino acids,Variovorax sp. URHB0020,positive,0.9999999778020452
uracil,Nucleotides,Acidobacteriaceae bacterium URHE0068,positive,0.841903590622234
uracil,Nucleotides,Bacillus sp. URHB0009,negative,0.990004426719766
uracil,Nucleotides,Blastococcus sp. URHD0036,undefined,0.9337604416318741
uracil,Nucleotides,Bradyrhizobium sp. URHA0002,positive,0.8980130171669407
uracil,Nucleotides,Bradyrhizobium sp. URHA0013,positive,0.9573960139578226
uracil,Nucleotides,Bradyrhizobium sp. URHD0069,positive,0.6636580807257281
uracil,Nucleotides,Burkholderia sp. URHA0054,positive,0.9970876907058479
uracil,Nucleotides,Caulobacter sp. URHA0033,positive,0.9606978578572185
uracil,Nucleotides,Cellulomonas sp. URHD0024,undefined,0.9936944668758525
uracil,Nucleotides,Cellulomonas sp. URHE0023,undefined,0.9999995882162122
uracil,Nucleotides,Comamonadaceae bacterium URHA0028,positive,0.9983499066632574
uracil,Nucleotides,Dongia sp. URHE0060,positive,0.6316596417784291
uracil,Nucleotides,Flavobacterium sp. URHB0058,undefined,0.9999338673192761
uracil,Nucleotides,Geodermatophilaceae bacterium URHA0031,negative,0.9528533648653221
uracil,Nucleotides,Geodermatophilaceae bacterium URHB0048,negative,0.9952172460050511
uracil,Nucleotides,Geodermatophilaceae bacterium URHB0062,negative,0.9949117572986167
uracil,Nucleotides,Intrasporangiaceae bacterium URHB0013,undefined,0.9992112357859931
uracil,Nucleotides,Lysobacter sp. URHA0019,undefined,0.0
uracil,Nucleotides,Marmoricola sp. URHB0036,undefined,0.9290580381889514
uracil,Nucleotides,Mesorhizobium sp. URHA0056,positive,0.9998857862880726
uracil,Nucleotides,Mesorhizobium sp. URHB0007,positive,0.991910450965018
uracil,Nucleotides,Mesorhizobium sp. URHC0008,positive,0.9064918935825703
uracil,Nucleotides,Microbacterium sp. URHA0036,undefined,0.999997963874106
uracil,Nucleotides,Micromonosporaceae bacterium URHE0070,negative,0.888947493520668
uracil,Nucleotides,Mycobacterium sp. URHB0044,positive,0.9208582805928922
uracil,Nucleotides,Mycobacterium sp. URHD0025,positive,0.9279401563873739
uracil,Nucleotides,Nocardioides sp. URHA0020,undefined,0.9431606740185585
uracil,Nucleotides,Nocardioides sp. URHA0032,undefined,0.9906944518285813
uracil,Nucleotides,Paenibacillus sp. URHA0014,negative,0.9998219378266525
uracil,Nucleotides,Pseudomonas sp. URHB0015,positive,0.9860285513594119
uracil,Nucleotides,Rhodospirillales bacterium URHD0017,positive,0.7509888910338486
uracil,Nucleotides,Rhodospirillales bacterium URHD0088,undefined,0.8601920426471028
uracil,Nucleotides,Solirubrobacter sp. URHD0082,negative,0.9813797233154027
uracil,Nucleotides,Solirubrobacterales bacterium URHD0059,negative,0.5723399444902564
uracil,Nucleotides,Sphingomonas sp. URHD0007,positive,0.9947986916509992
uracil,Nucleotides,Sphingomonas sp. URHD0057,positive,0.0
uracil,Nucleotides,Staphylococcus sp. URHA0057,undefined,0.9999783124777922
uracil,Nucleotides,Streptomyces sp. URHA0041,positive,0.9710733517389357
uracil,Nucleotides,Variovorax sp. URHB0020,positive,0.9963410911373802
uridine,Nucleotides,Acidobacteriaceae bacterium URHE0068,positive,0.6645456532885876
uridine,Nucleotides,Bacillus sp. URHB0009,negative,0.996862093403908
uridine,Nucleotides,Blastococcus sp. URHD0036,undefined,0.8710621185489503
uridine,Nucleotides,Bradyrhizobium sp. URHA0002,positive,0.724254851767077
uridine,Nucleotides,Bradyrhizobium sp. URHA0013,positive,0.8397690425405785
uridine,Nucleotides,Bradyrhizobium sp. URHD0069,positive,0.4294950862589127
uridine,Nucleotides,Burkholderia sp. URHA0054,positive,0.9954282527104342
uridine,Nucleotides,Caulobacter sp. URHA0033,positive,0.9464953495843559
uridine,Nucleotides,Cellulomonas sp. URHD0024,undefined,0.969390315609862
uridine,Nucleotides,Cellulomonas sp. URHE0023,undefined,0.9999644992660461
uridine,Nucleotides,Comamonadaceae bacterium URHA0028,positive,0.9714548608266105
uridine,Nucleotides,Dongia sp. URHE0060,positive,0.398080802554303
uridine,Nucleotides,Flavobacterium sp. URHB0058,undefined,0.9994161854279703
uridine,Nucleotides,Geodermatophilaceae bacterium URHA0031,negative,0.8980812445189783
uridine,Nucleotides,Geodermatophilaceae bacterium URHB0048,negative,0.9815508509253904
uridine,Nucleotides,Geodermatophilaceae bacterium URHB0062,negative,0.9901759570860937
uridine,Nucleotides,Intrasporangiaceae bacterium URHB0013,undefined,0.9928370970413692
uridine,Nucleotides,Lysobacter sp. URHA0019,undefined,0.0
uridine,Nucleotides,Marmoricola sp. URHB0036,undefined,0.7919511360676134
uridine,Nucleotides,Mesorhizobium sp. URHA0056,positive,0.9962170621937204
uridine,Nucleotides,Mesorhizobium sp. URHB0007,positive,0.9326068015339892
uridine,Nucleotides,Mesorhizobium sp. URHC0008,positive,0.7480785570401879
uridine,Nucleotides,Microbacterium sp. URHA0036,undefined,0.9999569252790683
uridine,Nucleotides,Micromonosporaceae bacterium URHE0070,negative,0.7379788528157223
uridine,Nucleotides,Mycobacterium sp. URHB0044,positive,0.8819021102909788
uridine,Nucleotides,Mycobacterium sp. URHD0025,positive,0.895928554368753
uridine,Nucleotides,Nocardioides sp. URHA0020,undefined,0.8192353129689822
uridine,Nucleotides,Nocardioides sp. URHA0032,undefined,0.9480178505419918
uridine,Nucleotides,Paenibacillus sp. URHA0014,negative,0.9992327268454023
uridine,Nucleotides,Pseudomonas sp. URHB0015,positive,0.9975275932569999
uridine,Nucleotides,Rhodospirillales bacterium URHD0017,positive,0.5133605208663888
uridine,Nucleotides,Rhodospirillales bacterium URHD0088,undefined,0.6406301688092804
uridine,Nucleotides,Solirubrobacter sp. URHD0082,negative,0.8953525253255261
uridine,Nucleotides,Solirubrobacterales bacterium URHD0059,negative,0.3572774808253116
uridine,Nucleotides,Sphingomonas sp. URHD0007,positive,0.9451507694366356
uridine,Nucleotides,Sphingomonas sp. URHD0057,positive,0.0
uridine,Nucleotides,Staphylococcus sp. URHA0057,undefined,0.9999899594454121
uridine,Nucleotides,Streptomyces sp. URHA0041,positive,0.9381824412139492
uridine,Nucleotides,Variovorax sp. URHB0020,positive,0.9659585030135669
valine ,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9997099340972901
valine ,Amino acids,Bacillus sp. URHB0009,negative,0.998227731418476
valine ,Amino acids,Blastococcus sp. URHD0036,undefined,0.9975738811208068
valine ,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999970721306316
valine ,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999977429451417
valine ,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999949309736
valine ,Amino acids,Burkholderia sp. URHA0054,positive,0.9999571604790652
valine ,Amino acids,Caulobacter sp. URHA0033,positive,0.9926252414286609
valine ,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999956826148921
valine ,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999738964
valine ,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999536676444
valine ,Amino acids,Dongia sp. URHE0060,positive,0.9999999998875617
valine ,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999998980407541
valine ,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9989021165641163
valine ,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999799182703402
valine ,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9998974666190054
valine ,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999998093961028
valine ,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999994644518
valine ,Amino acids,Marmoricola sp. URHB0036,undefined,0.9999164679262219
valine ,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999737266083
valine ,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999613760953
valine ,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999885829050064
valine ,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999997780855
valine ,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9998632358984139
valine ,Amino acids,Mycobacterium sp. URHB0044,positive,0.9889291984800279
valine ,Amino acids,Mycobacterium sp. URHD0025,positive,0.9896289604516434
valine ,Amino acids,Nocardioides sp. URHA0020,undefined,0.9999261193893448
valine ,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999988963245972
valine ,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999999057479012
valine ,Amino acids,Pseudomonas sp. URHB0015,positive,0.996300486755126
valine ,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999994781447
valine ,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999932762
valine ,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999997871782209
valine ,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.999987683860134
valine ,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999985076059037
valine ,Amino acids,Sphingomonas sp. URHD0057,positive,0.9999999796906557
valine ,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999992670531351
valine ,Amino acids,Streptomyces sp. URHA0041,positive,0.9994638364524129
valine ,Amino acids,Variovorax sp. URHB0020,positive,0.9999998116535007
vanillic acid,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.47708382216907147
vanillic acid,Organic acids,Bacillus sp. URHB0009,negative,0.9981324753558721
vanillic acid,Organic acids,Blastococcus sp. URHD0036,undefined,0.6563772055459131
vanillic acid,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999810984058649
vanillic acid,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999868927039067
vanillic acid,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999997904335575
vanillic acid,Organic acids,Burkholderia sp. URHA0054,positive,0.9998937070646917
vanillic acid,Organic acids,Caulobacter sp. URHA0033,positive,0.9877088351129271
vanillic acid,Organic acids,Cellulomonas sp. URHD0024,undefined,0.6774227340955035
vanillic acid,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9627973975028802
vanillic acid,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999536804943
vanillic acid,Organic acids,Dongia sp. URHE0060,positive,0.9909433927048579
vanillic acid,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999213661933
vanillic acid,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9719422979884017
vanillic acid,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.9197693674087649
vanillic acid,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.993874672547713
vanillic acid,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.99989658547724
vanillic acid,Organic acids,Lysobacter sp. URHA0019,undefined,0.999980034307123
vanillic acid,Organic acids,Marmoricola sp. URHB0036,undefined,0.8309866662839946
vanillic acid,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999864556867717
vanillic acid,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9983119337819049
vanillic acid,Organic acids,Mesorhizobium sp. URHC0008,positive,0.7329545398549014
vanillic acid,Organic acids,Microbacterium sp. URHA0036,undefined,0.9999524417241268
vanillic acid,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.779972504286639
vanillic acid,Organic acids,Mycobacterium sp. URHB0044,positive,0.9194026820575508
vanillic acid,Organic acids,Mycobacterium sp. URHD0025,positive,0.8865742733840035
vanillic acid,Organic acids,Nocardioides sp. URHA0020,undefined,0.9707791080399627
vanillic acid,Organic acids,Nocardioides sp. URHA0032,undefined,0.5248792738785627
vanillic acid,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999993555692176
vanillic acid,Organic acids,Pseudomonas sp. URHB0015,positive,0.9984738289514187
vanillic acid,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999996239007
vanillic acid,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999954282258136
vanillic acid,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9228838195345863
vanillic acid,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.6259397110385398
vanillic acid,Organic acids,Sphingomonas sp. URHD0007,positive,0.998050527182408
vanillic acid,Organic acids,Sphingomonas sp. URHD0057,positive,0.9999875314854783
vanillic acid,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999973501795469
vanillic acid,Organic acids,Streptomyces sp. URHA0041,positive,0.954720391575465
vanillic acid,Organic acids,Variovorax sp. URHB0020,positive,0.9999998936501499
vanillin,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.4873039432159048
vanillin,Organic acids,Bacillus sp. URHB0009,negative,0.9985113294622833
vanillin,Organic acids,Blastococcus sp. URHD0036,undefined,0.6675885395662366
vanillin,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999864826459092
vanillin,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999898969983638
vanillin,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999998714333687
vanillin,Organic acids,Burkholderia sp. URHA0054,positive,0.9999219218121568
vanillin,Organic acids,Caulobacter sp. URHA0033,positive,0.989455355909717
vanillin,Organic acids,Cellulomonas sp. URHD0024,undefined,0.6883579269690338
vanillin,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9663247275645617
vanillin,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999584265568
vanillin,Organic acids,Dongia sp. URHE0060,positive,0.9921726939043428
vanillin,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999409804475
vanillin,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9750735550350017
vanillin,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.9258524083812198
vanillin,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9948261409280177
vanillin,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999211073280921
vanillin,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999858692160202
vanillin,Organic acids,Marmoricola sp. URHB0036,undefined,0.8400284923845511
vanillin,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999893747009801
vanillin,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9986133809554327
vanillin,Organic acids,Mesorhizobium sp. URHC0008,positive,0.7435434115416679
vanillin,Organic acids,Microbacterium sp. URHA0036,undefined,0.9999651778058823
vanillin,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.7900618273983128
vanillin,Organic acids,Mycobacterium sp. URHB0044,positive,0.9258695527058433
vanillin,Organic acids,Mycobacterium sp. URHD0025,positive,0.8943766223709179
vanillin,Organic acids,Nocardioides sp. URHA0020,undefined,0.9738725825498714
vanillin,Organic acids,Nocardioides sp. URHA0032,undefined,0.5354600059300253
vanillin,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999995785331065
