,BGE,BP,BR,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,class,phylum,mingt,rrn,genomesize,kM,alphaenz,gV0,kE,yEV,NSB,KD,yDE,monomer,ontology,eta
2888,0.261421815,1.62E-10,5.18E-10,0.005186422,1.20E-05,2.73E-07,6.03E-10,6.30E-10,9.79E-10,1.95E-07,3.52E-08,2.30E-07,1.20E-09,7.84E-08,1.20E-09,0.005067248,undefined,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,2.78,8,5177578,2.23E-05,0.002308658,0.286429607,1.695966091,1.643835616,1.88E-09,0.001315785,0.152857143,trigonelline,Organic acids,0.05911565
2889,0.639246826,2.29E-09,1.26E-09,0.022581659,3.31E-05,0.000295657,0.000115141,4.33E-07,1.61E-06,0.001572312,0.000283706,0.001856018,3.72E-06,0.001237386,3.72E-06,0.027142677,positive,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,6.09,3,6972827,0.000238226,0.001464266,0.254229781,1.088478186,1.268776278,7.90E-09,0.002516338,0.152857143,trigonelline,Organic acids,0.05911565
2890,0.632573462,2.01E-09,1.15E-09,0.020345966,3.87E-05,0.000285739,0.000142249,5.44E-07,2.02E-06,0.001493759,0.000269531,0.00176329,3.41E-06,0.001219125,3.41E-06,0.023522302,positive,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,5.73,3,7193102,0.000300641,0.001904107,0.255834623,1.132663739,1.268776278,7.05E-09,0.002435269,0.152857143,trigonelline,Organic acids,0.05911565
2891,0.638557231,2.23E-09,1.23E-09,0.022088527,3.72E-05,0.000311452,0.000102645,5.25E-07,1.95E-06,0.001619459,0.000292213,0.001911672,3.56E-06,0.00135397,3.56E-06,0.024255925,positive,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,5.32,3,6793945,0.000196846,0.00168609,0.257942124,1.187556721,1.268776278,7.71E-09,0.002429265,0.152857143,trigonelline,Organic acids,0.05911565
2892,0.447582093,2.29E-09,2.80E-09,0.023357168,4.17E-05,0.000464374,8.28E-05,8.30E-07,1.09E-06,0.001146518,0.000206876,0.001353395,1.90E-06,0.000758424,1.90E-06,0.023369291,positive,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,2.43,10,7244804,0.00032562,0.0017874,0.295626127,1.801882877,1.762357889,1.11E-08,0.003251555,0.152857143,trigonelline,Organic acids,0.05911565
2893,0.648644564,3.38E-09,1.76E-09,0.032092065,0.000232293,0.000384926,2.87E-05,2.79E-06,1.04E-05,0.001870741,0.000337554,0.002208294,3.23E-06,0.001630275,3.23E-06,0.025186632,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,2.9,3,5642219,5.03E-05,0.007238338,0.283840831,1.662426368,1.268776278,1.13E-08,0.002553398,0.152857143,trigonelline,Organic acids,0.05911565
2896,0.58170245,4.23E-09,2.54E-09,0.036799485,7.85E-05,0.000459468,9.45E-06,9.80E-07,2.23E-06,0.001521501,0.000274537,0.001796039,3.65E-06,0.001390512,3.65E-06,0.051357116,positive,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,6.24,5,4904121,1.73E-05,0.002132716,0.253618415,1.071066953,1.439874503,1.59E-08,0.002678704,0.152857143,trigonelline,Organic acids,0.05911565
2897,0.344452993,1.09E-10,3.93E-10,0.009880592,2.43E-05,2.10E-07,5.53E-09,5.17E-10,1.92E-09,3.02E-07,5.45E-08,3.56E-07,2.40E-09,1.68E-07,2.40E-09,0.011753503,positive,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,6.09,3,6067264,8.46E-05,0.002462653,0.254229781,1.088478186,1.268776278,1.20E-09,0.001310939,0.152857143,trigonelline,Organic acids,0.05911565
2898,0.506712833,4.64E-09,3.83E-09,0.039543627,0.000284333,0.000553867,1.26E-05,3.98E-06,6.19E-06,0.00144364,0.000260488,0.001704129,2.60E-06,0.001176465,2.60E-06,0.043298149,undefined,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,3.33,8,5264264,2.98E-05,0.007190364,0.276235383,1.552321204,1.643835616,1.98E-08,0.003326377,0.152857143,trigonelline,Organic acids,0.05911565
2899,0.448242324,1.44E-09,1.76E-09,0.015776162,6.08E-05,0.00051164,8.09E-06,1.97E-06,2.80E-06,0.001256218,0.00022667,0.001482888,2.14E-06,0.000966791,2.14E-06,0.015915333,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,2.72,9,5236918,2.43E-05,0.003851715,0.287819287,1.713242229,1.704336196,7.13E-09,0.001804629,0.152857143,trigonelline,Organic acids,0.05911565
2900,0.398153153,4.11E-10,6.21E-10,0.006455596,1.67E-05,7.56E-07,2.28E-10,1.96E-09,3.38E-09,2.16E-07,3.89E-08,2.55E-07,3.84E-09,5.80E-08,3.84E-09,0.006900159,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,3.6,7,4705879,1.08E-05,0.002592987,0.272466395,1.49028861,1.580239892,2.67E-09,0.001350064,0.152857143,trigonelline,Organic acids,0.05911565
2901,0.452685173,1.65E-09,1.99E-09,0.017792794,5.31E-05,0.000506676,6.79E-06,1.51E-06,2.15E-06,0.001240258,0.00022379,0.001464048,2.03E-06,0.001037666,2.03E-06,0.016476289,negative,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,2.24,9,5093035,1.99E-05,0.002982621,0.301987954,1.865010579,1.704336196,8.06E-09,0.001863765,0.152857143,trigonelline,Organic acids,0.05911565
2902,0.52009058,1.85E-09,1.68E-09,0.019397671,7.09E-05,0.000510467,3.72E-06,1.86E-06,3.64E-06,0.001518251,0.000273951,0.001792202,2.49E-06,0.001275347,2.49E-06,0.015991114,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,2.25,6,4567713,8.87E-06,0.003652758,0.301622692,1.861580257,1.51268153,7.86E-09,0.001730067,0.152857143,trigonelline,Organic acids,0.05911565
2903,0.562255178,2.19E-09,1.62E-09,0.021358044,4.29E-05,0.000459713,4.31E-07,9.23E-07,2.10E-06,0.00151031,0.000272518,0.001782828,3.30E-06,0.001453096,3.30E-06,0.026233042,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,5.26,5,3223982,7.71E-07,0.002008287,0.258279697,1.196038209,1.439874503,8.54E-09,0.001558578,0.152857143,trigonelline,Organic acids,0.05911565
2904,0.489127716,2.79E-10,3.00E-10,0.005530818,1.51E-05,2.47E-07,3.52E-10,6.76E-10,2.51E-09,1.80E-07,3.24E-08,2.12E-07,2.27E-09,7.31E-08,2.27E-09,0.004945698,undefined,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,3.88,3,4829548,1.31E-05,0.002732841,0.269155142,1.430956861,1.268776278,1.74E-09,0.001284269,0.152857143,trigonelline,Organic acids,0.05911565
2905,0.454644144,3.24E-10,3.95E-10,0.005706517,1.37E-05,1.13E-06,8.13E-09,2.71E-09,7.54E-09,5.54E-07,9.99E-08,6.54E-07,9.00E-09,1.90E-07,9.00E-09,0.006186035,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,4.7,4,6306952,0.000113467,0.002408548,0.261873106,1.281439027,1.359773371,2.01E-09,0.001442431,0.152857143,trigonelline,Organic acids,0.05911565
2906,0.351034544,1.51E-10,4.93E-10,0.009399496,2.62E-05,3.22E-07,5.28E-09,8.99E-10,2.50E-09,3.44E-07,6.20E-08,4.06E-07,2.65E-09,1.63E-07,2.65E-09,0.010561938,positive,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,5.01,4,6069513,8.51E-05,0.002789973,0.259778595,1.232718085,1.359773371,1.44E-09,0.001344846,0.152857143,trigonelline,Organic acids,0.05911565
2908,0.501446392,1.33E-09,1.32E-09,0.015202751,4.69E-05,2.88E-06,5.41E-10,8.88E-09,1.73E-08,3.51E-06,6.34E-07,4.15E-06,3.70E-08,4.92E-07,3.70E-08,0.01150182,undefined,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,1.82,6,4034872,3.58E-06,0.003085924,0.321573906,2.021099712,1.51268153,6.06E-09,0.001517568,0.152857143,trigonelline,Organic acids,0.05911565
2910,0.424519523,7.63E-10,1.03E-09,0.009527967,1.62E-05,9.96E-06,4.25E-08,1.69E-08,2.62E-08,2.01E-06,3.63E-07,2.37E-06,6.08E-08,3.33E-07,6.08E-08,0.012053091,positive,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,4.36,8,7485871,0.000341132,0.001696574,0.264536854,1.339486862,1.643835616,4.21E-09,0.001838895,0.152857143,trigonelline,Organic acids,0.05911565
2911,0.450839473,7.80E-10,9.50E-10,0.009728819,1.35E-05,6.94E-06,1.35E-08,9.61E-09,1.66E-08,1.48E-06,2.67E-07,1.74E-06,4.26E-08,2.58E-07,4.26E-08,0.01085459,positive,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,3.83,7,6657122,0.000142938,0.001384077,0.269708105,1.441204817,1.580239892,4.08E-09,0.001699925,0.152857143,trigonelline,Organic acids,0.05911565
2912,0.357862981,5.79E-10,1.04E-09,0.007765753,2.27E-05,1.63E-06,2.01E-10,4.77E-09,5.46E-09,2.86E-07,5.17E-08,3.38E-07,8.87E-09,5.00E-08,8.87E-09,0.013785671,undefined,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,6.28,12,4684622,1.03E-05,0.002923702,0.253460556,1.066517473,1.872678994,3.83E-09,0.001431898,0.152857143,trigonelline,Organic acids,0.05911565
2914,0.296047085,1.42E-09,3.37E-09,0.016278483,0.000162785,0.000415957,3.12E-05,4.16E-06,2.95E-06,0.000803376,0.00014496,0.000948336,1.31E-06,0.000343267,1.31E-06,0.01838493,negative,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,1.43,23,7371174,0.000323379,0.01,0.352352262,2.190244495,2.41130031,1.05E-08,0.002941268,0.152857143,trigonelline,Organic acids,0.05911565
2915,0.513162454,9.06E-09,7.48E-09,0.076371719,0.000116413,0.00085783,3.41E-05,1.31E-06,2.03E-06,0.002262833,0.000408302,0.002671135,4.09E-06,0.001352667,4.09E-06,0.053431633,positive,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,0.96,8,6208105,0.000110284,0.001524297,0.434182184,2.431609475,1.643835616,3.84E-08,0.00717266,0.152857143,trigonelline,Organic acids,0.05911565
2916,0.637361873,2.88E-09,1.56E-09,0.027239804,5.06E-05,0.000212002,0.000374162,3.94E-07,1.46E-06,0.001577319,0.000284609,0.001861928,4.06E-06,0.001212325,4.06E-06,0.036931861,positive,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,7.05,3,8179139,0.000779474,0.001857236,0.250785955,0.985893885,1.268776278,9.90E-09,0.00338101,0.152857143,trigonelline,Organic acids,0.05911565
2917,0.373264373,4.50E-10,7.57E-10,0.006582278,1.38E-05,2.60E-06,1.18E-08,5.45E-09,7.74E-09,8.17E-07,1.47E-07,9.64E-07,1.72E-08,1.80E-07,1.72E-08,0.012156012,undefined,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,7.49,9,6646877,0.000166234,0.002098048,0.249514533,0.945063193,1.704336196,2.99E-09,0.001622116,0.152857143,trigonelline,Organic acids,0.05911565
2920,0.607342135,9.38E-10,6.06E-10,0.010983768,4.47E-05,3.21E-07,6.62E-12,1.31E-09,4.87E-09,2.45E-07,4.41E-08,2.89E-07,7.26E-09,4.44E-08,7.26E-09,0.013285331,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,6.3,3,2934896,3.83E-07,0.004072804,0.253382415,1.064257172,1.268776278,3.68E-09,0.001297705,0.152857143,trigonelline,Organic acids,0.05911565
2921,0.645363309,2.31E-09,1.16E-09,0.02198275,4.52E-05,0.000356052,1.75E-07,7.32E-07,2.72E-06,0.001687266,0.000304448,0.001991714,4.24E-06,0.001707092,4.24E-06,0.028209544,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,6.78,3,2785891,2.60E-07,0.002055932,0.25165153,1.012740988,1.268776278,7.90E-09,0.001445391,0.152857143,trigonelline,Organic acids,0.05911565
2922,0.445460978,1.19E-08,8.56E-09,0.084720099,0.000148943,0.001124093,5.10E-08,1.98E-06,2.14E-06,0.002341767,0.000422545,0.002764312,4.82E-06,0.002029758,4.82E-06,0.066200781,undefined,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,0.75,13,2549675,1.31E-07,0.001758056,0.518724026,2.553415178,1.925598275,5.89E-08,0.00302758,0.152857143,trigonelline,Organic acids,0.05911565
2923,0.230992411,2.39E-10,8.23E-10,0.005120673,2.88E-05,1.91E-06,5.41E-08,1.08E-08,1.10E-08,9.74E-07,1.76E-07,1.15E-06,8.00E-09,2.57E-07,8.00E-09,0.007712637,positive,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,4.04,14,8015544,0.000569173,0.005623291,0.267484565,1.399116158,1.977331951,2.67E-09,0.001640023,0.152857143,trigonelline,Organic acids,0.05911565
2924,0.440832499,2.91E-09,3.47E-09,0.027110314,5.70E-05,0.000470254,5.54E-05,9.89E-07,1.13E-06,0.001096868,0.000197917,0.001294785,3.14E-06,0.000846169,3.14E-06,0.060137929,positive,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,8.33,12,6632341,0.000163299,0.002102646,0.247473855,0.875808688,1.872678994,1.46E-08,0.003457544,0.152857143,trigonelline,Organic acids,0.05911565
3082,0.371707219,4.88E-09,7.39E-09,0.04304192,0.000141527,0.000771841,6.67E-06,2.54E-06,2.00E-06,0.001398041,0.000215859,0.0016139,2.31E-06,0.000793833,2.31E-06,0.044496409,negative,Bacillus sp. URHB0009,Bacilli,Firmicutes,1.31,20,5377210,3.11E-05,0.00328811,0.366392402,2.247728614,2.270981174,2.47E-08,0.003959186,0.13375,vanillic acid,Organic acids,0.074044623
3083,0.270474873,1.62E-10,4.97E-10,0.005186116,1.20E-05,2.76E-07,6.03E-10,6.36E-10,9.88E-10,1.95E-07,3.01E-08,2.25E-07,1.21E-09,7.84E-08,1.21E-09,0.005066949,undefined,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,2.78,8,5177578,2.23E-05,0.002308658,0.286429607,1.695966091,1.643835616,1.61E-09,0.001396896,0.13375,vanillic acid,Organic acids,0.074044623
3084,0.654861052,2.29E-09,1.18E-09,0.022621233,3.31E-05,0.000312414,0.000119312,4.57E-07,1.70E-06,0.00165702,0.000255846,0.001912866,3.92E-06,0.001281971,3.92E-06,0.027190859,positive,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,6.09,3,6972827,0.000238226,0.001464266,0.254229781,1.088478186,1.268776278,6.76E-09,0.002508316,0.13375,vanillic acid,Organic acids,0.074044623
3085,0.648186387,2.01E-09,1.08E-09,0.02033816,3.87E-05,0.000293764,0.000145886,5.59E-07,2.08E-06,0.001561827,0.000241148,0.001802975,3.57E-06,0.001250138,3.57E-06,0.023513216,positive,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,5.73,3,7193102,0.000300641,0.001904107,0.255834623,1.132663739,1.268776278,6.03E-09,0.002433265,0.13375,vanillic acid,Organic acids,0.074044623
3086,0.654203948,2.23E-09,1.16E-09,0.022198467,3.74E-05,0.000326198,0.000102264,5.50E-07,2.05E-06,0.001692555,0.000261332,0.001953887,3.72E-06,0.001348974,3.72E-06,0.024378102,positive,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,5.32,3,6793945,0.000196846,0.00168609,0.257942124,1.187556721,1.268776278,6.60E-09,0.002427708,0.13375,vanillic acid,Organic acids,0.074044623
3087,0.458362582,2.29E-09,2.67E-09,0.023197841,4.15E-05,0.000476236,8.42E-05,8.51E-07,1.12E-06,0.00119567,0.000184613,0.001380283,1.99E-06,0.000771296,1.99E-06,0.023209065,positive,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,2.43,10,7244804,0.00032562,0.0017874,0.295626127,1.801882877,1.762357889,9.48E-09,0.003188948,0.13375,vanillic acid,Organic acids,0.074044623
3088,0.664268694,3.38E-09,1.62E-09,0.031766832,0.000229939,0.000404032,2.98E-05,2.92E-06,1.09E-05,0.001962745,0.00030305,0.002265795,3.39E-06,0.00169353,3.39E-06,0.024926721,positive,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,2.9,3,5642219,5.03E-05,0.007238338,0.283840831,1.662426368,1.268776278,9.69E-09,0.002542625,0.13375,vanillic acid,Organic acids,0.074044623
3091,0.595367004,4.23E-09,2.42E-09,0.036802473,7.85E-05,0.000481169,9.77E-06,1.03E-06,2.33E-06,0.001593133,0.000245982,0.001839114,3.82E-06,0.00143703,3.82E-06,0.051361433,positive,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,6.24,5,4904121,1.73E-05,0.002132716,0.253618415,1.071066953,1.439874503,1.36E-08,0.002658627,0.13375,vanillic acid,Organic acids,0.074044623
3092,0.359528191,1.09E-10,3.80E-10,0.009880345,2.43E-05,2.10E-07,5.53E-09,5.17E-10,1.92E-09,3.02E-07,4.66E-08,3.49E-07,2.40E-09,1.68E-07,2.40E-09,0.011753208,positive,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,6.09,3,6067264,8.46E-05,0.002462653,0.254229781,1.088478186,1.268776278,1.03E-09,0.00139241,0.13375,vanillic acid,Organic acids,0.074044623
3093,0.518584764,4.64E-09,3.66E-09,0.039523724,0.00028419,0.000575353,1.30E-05,4.14E-06,6.43E-06,0.001499262,0.000231488,0.00173075,2.70E-06,0.001209134,2.70E-06,0.043276317,undefined,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,3.33,8,5264264,2.98E-05,0.007190364,0.276235383,1.552321204,1.643835616,1.69E-08,0.003258215,0.13375,vanillic acid,Organic acids,0.074044623
3094,0.459419311,1.44E-09,1.69E-09,0.015774136,6.08E-05,0.000536727,8.36E-06,2.07E-06,2.94E-06,0.001317553,0.000203432,0.001520984,2.24E-06,0.000998545,2.24E-06,0.015913272,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,2.72,9,5236918,2.43E-05,0.003851715,0.287819287,1.713242229,1.704336196,6.10E-09,0.001849447,0.13375,vanillic acid,Organic acids,0.074044623
3095,0.409890975,4.11E-10,5.92E-10,0.006455192,1.67E-05,7.63E-07,2.28E-10,1.98E-09,3.41E-09,2.16E-07,3.33E-08,2.49E-07,3.88E-09,5.80E-08,3.88E-09,0.006899726,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,3.6,7,4705879,1.08E-05,0.002592987,0.272466395,1.49028861,1.580239892,2.29E-09,0.001428631,0.13375,vanillic acid,Organic acids,0.074044623
3096,0.463885869,1.65E-09,1.90E-09,0.017827941,5.32E-05,0.000528891,6.60E-06,1.58E-06,2.24E-06,0.001294439,0.000199863,0.001494302,2.12E-06,0.001007379,2.12E-06,0.016509128,negative,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,2.24,9,5093035,1.99E-05,0.002982621,0.301987954,1.865010579,1.704336196,6.89E-09,0.001904192,0.13375,vanillic acid,Organic acids,0.074044623
3097,0.532996372,1.85E-09,1.61E-09,0.019545921,7.14E-05,0.00054314,3.97E-06,1.98E-06,3.87E-06,0.00161534,0.00024941,0.00186475,2.65E-06,0.001358045,2.65E-06,0.01611459,undefined,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,2.25,6,4567713,8.87E-06,0.003652758,0.301622692,1.861580257,1.51268153,6.72E-09,0.001780421,0.13375,vanillic acid,Organic acids,0.074044623
3098,0.575921479,2.19E-09,1.53E-09,0.02132411,4.28E-05,0.000482015,4.49E-07,9.68E-07,2.20E-06,0.001583615,0.000244512,0.001828127,3.46E-06,0.00151275,3.46E-06,0.026190607,undefined,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,5.26,5,3223982,7.71E-07,0.002008287,0.258279697,1.196038209,1.439874503,7.31E-09,0.001621663,0.13375,vanillic acid,Organic acids,0.074044623
3099,0.506242612,2.79E-10,2.81E-10,0.005530467,1.51E-05,2.48E-07,3.52E-10,6.79E-10,2.53E-09,1.80E-07,2.77E-08,2.07E-07,2.28E-09,7.31E-08,2.28E-09,0.004945383,undefined,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,3.88,3,4829548,1.31E-05,0.002732841,0.269155142,1.430956861,1.268776278,1.49E-09,0.00136772,0.13375,vanillic acid,Organic acids,0.074044623
3100,0.469286856,3.24E-10,3.72E-10,0.00570619,1.37E-05,1.14E-06,8.13E-09,2.74E-09,7.61E-09,5.54E-07,8.55E-08,6.39E-07,9.08E-09,1.90E-07,9.08E-09,0.006185684,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,4.7,4,6306952,0.000113467,0.002408548,0.261873106,1.281439027,1.359773371,1.72E-09,0.00151414,0.13375,vanillic acid,Organic acids,0.074044623
3101,0.364529867,1.51E-10,4.77E-10,0.009399146,2.62E-05,3.22E-07,5.28E-09,8.99E-10,2.50E-09,3.44E-07,5.31E-08,3.97E-07,2.65E-09,1.63E-07,2.65E-09,0.010561544,positive,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,5.01,4,6069513,8.51E-05,0.002789973,0.259778595,1.232718085,1.359773371,1.24E-09,0.001423799,0.13375,vanillic acid,Organic acids,0.074044623
3103,0.514359083,1.33E-09,1.26E-09,0.015190735,4.69E-05,0.000564525,8.46E-07,1.74E-06,3.40E-06,0.001683709,0.000259967,0.001943676,2.71E-06,0.000767525,2.71E-06,0.011492662,undefined,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,1.82,6,4034872,3.58E-06,0.003085924,0.321573906,2.021099712,1.51268153,5.18E-09,0.001583698,0.13375,vanillic acid,Organic acids,0.074044623
3105,0.435730712,7.63E-10,9.88E-10,0.00952764,1.62E-05,9.96E-06,4.25E-08,1.69E-08,2.62E-08,2.01E-06,3.11E-07,2.32E-06,6.15E-08,3.34E-07,6.15E-08,0.012052684,positive,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,4.36,8,7485871,0.000341132,0.001696574,0.264536854,1.339486862,1.643835616,3.60E-09,0.001881169,0.13375,vanillic acid,Organic acids,0.074044623
3106,0.462847884,7.79E-10,9.05E-10,0.00972841,1.35E-05,6.98E-06,1.35E-08,9.66E-09,1.66E-08,1.48E-06,2.28E-07,1.71E-06,4.28E-08,2.58E-07,4.28E-08,0.010854134,positive,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,3.83,7,6657122,0.000142938,0.001384077,0.269708105,1.441204817,1.580239892,3.49E-09,0.001752517,0.13375,vanillic acid,Organic acids,0.074044623
3107,0.367403405,5.79E-10,9.97E-10,0.007765306,2.27E-05,1.64E-06,2.01E-10,4.81E-09,5.51E-09,2.86E-07,4.42E-08,3.31E-07,8.94E-09,5.00E-08,8.94E-09,0.013784872,undefined,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,6.28,12,4684622,1.03E-05,0.002923702,0.253460556,1.066517473,1.872678994,3.28E-09,0.001504389,0.13375,vanillic acid,Organic acids,0.074044623
3109,0.303320446,1.42E-09,3.25E-09,0.016279404,0.000162794,0.000412358,3.15E-05,4.12E-06,2.92E-06,0.000794391,0.000122655,0.000917046,1.29E-06,0.000347385,1.29E-06,0.018385969,negative,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,1.43,23,7371174,0.000323379,0.01,0.352352262,2.190244495,2.41130031,9.00E-09,0.002901698,0.13375,vanillic acid,Organic acids,0.074044623
3110,0.525083573,9.06E-09,7.15E-09,0.076389882,0.000116441,0.000901069,3.70E-05,1.37E-06,2.13E-06,0.002375347,0.000366756,0.002742104,4.29E-06,0.001468592,4.29E-06,0.053444742,positive,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,0.96,8,6208105,0.000110284,0.001524297,0.434182184,2.431609475,1.643835616,3.28E-08,0.006818935,0.13375,vanillic acid,Organic acids,0.074044623
3111,0.652688175,2.88E-09,1.46E-09,0.027220743,5.06E-05,0.000225246,0.000388986,4.18E-07,1.56E-06,0.001655221,0.000255568,0.001910789,4.26E-06,0.001260116,4.26E-06,0.036905853,positive,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,7.05,3,8179139,0.000779474,0.001857236,0.250785955,0.985893885,1.268776278,8.47E-09,0.003308792,0.13375,vanillic acid,Organic acids,0.074044623
3112,0.383704549,4.50E-10,7.24E-10,0.006581969,1.38E-05,2.62E-06,1.18E-08,5.50E-09,7.81E-09,8.17E-07,1.26E-07,9.43E-07,1.73E-08,1.80E-07,1.73E-08,0.012155445,undefined,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,7.49,9,6646877,0.000166234,0.002098048,0.249514533,0.945063193,1.704336196,2.56E-09,0.001680484,0.13375,vanillic acid,Organic acids,0.074044623
3115,0.623682449,9.38E-10,5.66E-10,0.010983051,4.47E-05,3.23E-07,6.64E-12,1.32E-09,4.90E-09,2.45E-07,3.78E-08,2.83E-07,7.33E-09,4.44E-08,7.33E-09,0.013284455,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,6.3,3,2934896,3.83E-07,0.004072804,0.253382415,1.064257172,1.268776278,3.15E-09,0.001380159,0.13375,vanillic acid,Organic acids,0.074044623
